event_id,customer_id,event_type,event_date
EVT0005264,CUST01178,cart,2024-12-22
EVT0005265,CUST01178,purchase,2024-12-25
EVT0005266,CUST00640,visit,2024-06-08
EVT0005267,CUST00640,cart,2024-06-08
EVT0005268,CUST00640,purchase,2024-06-09
EVT0005269,CUST01161,visit,2024-04-03
EVT0005270,CUST01161,cart,2024-04-02
EVT0005271,CUST01161,purchase,2024-04-05
EVT0005272,CUST01631,visit,2023-11-10
EVT0005273,CUST01631,cart,2023-11-09
EVT0005274,CUST01631,purchase,2023-11-10
EVT0005275,CUST03645,visit,2023-09-14
EVT0005276,CUST03645,cart,2023-09-16
EVT0005277,CUST03645,purchase,2023-09-17
EVT0005278,CUST01334,visit,2024-10-25
EVT0005279,CUST01334,cart,2024-10-25
EVT0005280,CUST01334,purchase,2024-10-27
EVT0005281,CUST00638,visit,2024-05-15
EVT0005282,CUST00638,cart,2024-05-18
EVT0005283,CUST00638,purchase,2024-05-18
EVT0005284,CUST00921,visit,2024-10-23
EVT0005285,CUST00921,cart,2024-10-27
EVT0005286,CUST00921,purchase,2024-10-27
EVT0005287,CUST02189,visit,2024-05-05
EVT0005288,CUST02189,cart,2024-05-05
EVT0005289,CUST02189,purchase,2024-05-05
EVT0005290,CUST02449,visit,2023-03-15
EVT0005291,CUST02449,cart,2023-03-14
EVT0005292,CUST02449,purchase,2023-03-16
EVT0005293,CUST04726,visit,2024-12-17
EVT0005294,CUST04726,cart,2024-12-21
EVT0005295,CUST04726,purchase,2024-12-22
EVT0005296,CUST01070,visit,2024-12-06
EVT0005297,CUST01070,cart,2024-12-09
EVT0005298,CUST01070,purchase,2024-12-09
EVT0005299,CUST04088,visit,2024-08-18
EVT0005300,CUST04088,cart,2024-08-24
EVT0005301,CUST04088,purchase,2024-08-24
EVT0005302,CUST01643,visit,2024-04-22
EVT0005303,CUST01643,cart,2024-04-26
EVT0005304,CUST01643,purchase,2024-04-28
EVT0005305,CUST03368,visit,2024-10-28
EVT0005306,CUST03368,cart,2024-10-27
EVT0005307,CUST03368,purchase,2024-10-30
EVT0005308,CUST01349,visit,2024-12-04
EVT0005309,CUST01349,cart,2024-12-10
EVT0005310,CUST01349,purchase,2024-12-11
EVT0005311,CUST04043,visit,2024-09-10
EVT0005312,CUST04043,cart,2024-09-13
EVT0005313,CUST04043,purchase,2024-09-15
EVT0005314,CUST02995,visit,2024-04-06
EVT0005315,CUST02995,cart,2024-04-12
EVT0005316,CUST02995,purchase,2024-04-13
EVT0005317,CUST02344,visit,2024-06-26
EVT0005318,CUST02344,cart,2024-06-25
EVT0005319,CUST02344,purchase,2024-06-27
EVT0005320,CUST00639,visit,2024-08-18
EVT0005321,CUST00639,cart,2024-08-18
EVT0005322,CUST00639,purchase,2024-08-19
EVT0005323,CUST02051,visit,2024-11-15
EVT0005324,CUST02051,cart,2024-11-22
EVT0005325,CUST02051,purchase,2024-11-22
EVT0005326,CUST03682,visit,2024-12-09
EVT0005327,CUST03682,cart,2024-12-10
EVT0005328,CUST03682,purchase,2024-12-11
EVT0005329,CUST01783,visit,2024-12-03
EVT0005330,CUST01783,cart,2024-12-05
EVT0005331,CUST01783,purchase,2024-12-08
EVT0005332,CUST04223,visit,2024-07-25
EVT0005333,CUST04223,cart,2024-07-24
EVT0005334,CUST04223,purchase,2024-07-27
EVT0005335,CUST03328,visit,2024-12-18
EVT0005336,CUST03328,cart,2024-12-21
EVT0005337,CUST03328,purchase,2024-12-23
EVT0005338,CUST04355,visit,2024-12-28
EVT0005339,CUST04355,cart,2024-12-27
EVT0005340,CUST04355,purchase,2024-12-28
EVT0005341,CUST03288,visit,2024-10-01
EVT0005342,CUST03288,cart,2024-10-05
EVT0005343,CUST03288,purchase,2024-10-08
EVT0005344,CUST01527,visit,2023-12-01
EVT0005345,CUST01527,cart,2023-12-08
EVT0005346,CUST01527,purchase,2023-12-08
EVT0005347,CUST04207,visit,2024-03-29
EVT0005348,CUST04207,cart,2024-04-02
EVT0005349,CUST04207,purchase,2024-04-04
EVT0005350,CUST00686,visit,2024-04-11
EVT0005351,CUST00686,cart,2024-04-09
EVT0005352,CUST00686,purchase,2024-04-11
EVT0005353,CUST04517,visit,2024-03-28
EVT0005354,CUST04517,cart,2024-03-26
EVT0005355,CUST04517,purchase,2024-03-29
EVT0005356,CUST00594,visit,2024-03-15
EVT0005357,CUST00594,cart,2024-03-14
EVT0005358,CUST00594,purchase,2024-03-17
EVT0005359,CUST01183,visit,2024-06-23
EVT0005360,CUST01183,cart,2024-06-25
EVT0005361,CUST01183,purchase,2024-06-27
EVT0005362,CUST02137,visit,2024-04-24
EVT0005363,CUST02137,cart,2024-04-29
EVT0005364,CUST02137,purchase,2024-04-29
EVT0005365,CUST03284,visit,2023-09-25
EVT0005366,CUST03284,cart,2023-09-24
EVT0005367,CUST03284,purchase,2023-09-26
EVT0005368,CUST00534,visit,2023-12-06
EVT0005369,CUST00534,cart,2023-12-09
EVT0005370,CUST00534,purchase,2023-12-09
EVT0005371,CUST02977,visit,2024-11-14
EVT0005372,CUST02977,cart,2024-11-16
EVT0005373,CUST02977,purchase,2024-11-17
EVT0005374,CUST02879,visit,2023-12-12
EVT0005375,CUST02879,cart,2023-12-13
EVT0005376,CUST02879,purchase,2023-12-14
EVT0005377,CUST03883,visit,2024-09-15
EVT0005378,CUST03883,cart,2024-09-16
EVT0005379,CUST03883,purchase,2024-09-16
EVT0005380,CUST01423,visit,2024-09-10
EVT0005381,CUST01423,cart,2024-09-17
EVT0005382,CUST01423,purchase,2024-09-17
EVT0005383,CUST01286,visit,2024-11-13
EVT0005384,CUST01286,cart,2024-11-10
EVT0005385,CUST01286,purchase,2024-11-13
EVT0005386,CUST01024,visit,2023-08-17
EVT0005387,CUST01024,cart,2023-08-20
EVT0005388,CUST01024,purchase,2023-08-20
EVT0005389,CUST02517,visit,2024-07-19
EVT0005390,CUST02517,cart,2024-07-22
EVT0005391,CUST02517,purchase,2024-07-24
EVT0005392,CUST04027,visit,2023-08-12
EVT0005393,CUST04027,cart,2023-08-15
EVT0005394,CUST04027,purchase,2023-08-17
EVT0005395,CUST00598,visit,2024-09-05
EVT0005396,CUST00598,cart,2024-09-05
EVT0005397,CUST00598,purchase,2024-09-06
EVT0005398,CUST00378,visit,2024-10-15
EVT0005399,CUST00378,cart,2024-10-13
EVT0005400,CUST00378,purchase,2024-10-16
EVT0005401,CUST04277,visit,2024-12-18
EVT0005402,CUST04277,cart,2024-12-17
EVT0005403,CUST04277,purchase,2024-12-19
EVT0005404,CUST02435,visit,2024-01-19
EVT0005405,CUST02435,cart,2024-01-23
EVT0005406,CUST02435,purchase,2024-01-25
EVT0005407,CUST03217,visit,2023-08-16
EVT0005408,CUST03217,cart,2023-08-18
EVT0005409,CUST03217,purchase,2023-08-18
EVT0005410,CUST02534,visit,2024-10-03
EVT0005411,CUST02534,cart,2024-10-03
EVT0005412,CUST02534,purchase,2024-10-06
EVT0005413,CUST04613,visit,2024-10-27
EVT0005414,CUST04613,cart,2024-10-30
EVT0005415,CUST04613,purchase,2024-10-31
EVT0005416,CUST03504,visit,2024-10-25
EVT0005417,CUST03504,cart,2024-10-27
EVT0005418,CUST03504,purchase,2024-10-29
EVT0005419,CUST04176,visit,2023-06-23
EVT0005420,CUST04176,cart,2023-06-24
EVT0005421,CUST04176,purchase,2023-06-25
EVT0005422,CUST02529,visit,2023-08-27
EVT0005423,CUST02529,cart,2023-09-03
EVT0005424,CUST02529,purchase,2023-09-03
EVT0005425,CUST01735,visit,2024-12-19
EVT0005426,CUST01735,cart,2024-12-25
EVT0005427,CUST01735,purchase,2024-12-26
EVT0005428,CUST02601,visit,2023-07-08
EVT0005429,CUST02601,cart,2023-07-11
EVT0005430,CUST02601,purchase,2023-07-12
EVT0005431,CUST00343,visit,2024-02-25
EVT0005432,CUST00343,cart,2024-02-27
EVT0005433,CUST00343,purchase,2024-02-28
EVT0005434,CUST02082,visit,2024-11-22
EVT0005435,CUST02082,cart,2024-11-28
EVT0005436,CUST02082,purchase,2024-11-29
EVT0005437,CUST03451,visit,2024-07-15
EVT0005438,CUST03451,cart,2024-07-16
EVT0005439,CUST03451,purchase,2024-07-17
EVT0005440,CUST00397,visit,2024-11-12
EVT0005441,CUST00397,cart,2024-11-11
EVT0005442,CUST00397,purchase,2024-11-12
EVT0005443,CUST00890,visit,2023-06-27
EVT0005444,CUST00890,cart,2023-06-24
EVT0005445,CUST00890,purchase,2023-06-27
EVT0005446,CUST00077,visit,2024-11-28
EVT0005447,CUST00077,cart,2024-12-01
EVT0005448,CUST00077,purchase,2024-12-04
EVT0005449,CUST00583,visit,2024-06-21
EVT0005450,CUST00583,cart,2024-06-21
EVT0005451,CUST00583,purchase,2024-06-23
EVT0005452,CUST04305,visit,2024-03-24
EVT0005453,CUST04305,cart,2024-03-26
EVT0005454,CUST04305,purchase,2024-03-28
EVT0005455,CUST03265,visit,2023-12-08
EVT0005456,CUST03265,cart,2023-12-06
EVT0005457,CUST03265,purchase,2023-12-09
EVT0005458,CUST03219,visit,2024-04-27
EVT0005459,CUST03219,cart,2024-04-28
EVT0005460,CUST03219,purchase,2024-04-29
EVT0005461,CUST00040,visit,2024-12-12
EVT0005462,CUST00040,cart,2024-12-11
EVT0005463,CUST00040,purchase,2024-12-12
EVT0005464,CUST00262,visit,2023-10-19
EVT0005465,CUST00262,cart,2023-10-24
EVT0005466,CUST00262,purchase,2023-10-24
EVT0005467,CUST02898,visit,2023-10-21
EVT0005468,CUST02898,cart,2023-10-23
EVT0005469,CUST02898,purchase,2023-10-25
EVT0005470,CUST01394,visit,2023-12-22
EVT0005471,CUST01394,cart,2023-12-27
EVT0005472,CUST01394,purchase,2023-12-28
EVT0005473,CUST00064,visit,2024-11-17
EVT0005474,CUST00064,cart,2024-11-18
EVT0005475,CUST00064,purchase,2024-11-21
EVT0005476,CUST00446,visit,2024-08-18
EVT0005477,CUST00446,cart,2024-08-20
EVT0005478,CUST00446,purchase,2024-08-23
EVT0005479,CUST04379,visit,2024-11-15
EVT0005480,CUST04379,cart,2024-11-19
EVT0005481,CUST04379,purchase,2024-11-19
EVT0005482,CUST04724,visit,2024-01-03
EVT0005483,CUST04724,cart,2024-01-09
EVT0005484,CUST04724,purchase,2024-01-09
EVT0005485,CUST02128,visit,2023-11-29
EVT0005486,CUST02128,cart,2023-12-02
EVT0005487,CUST02128,purchase,2023-12-05
EVT0005488,CUST04127,visit,2024-10-11
EVT0005489,CUST04127,cart,2024-10-10
EVT0005490,CUST04127,purchase,2024-10-13
EVT0005491,CUST00651,visit,2023-07-17
EVT0005492,CUST00651,cart,2023-07-22
EVT0005493,CUST00651,purchase,2023-07-24
EVT0005494,CUST00180,visit,2024-03-24
EVT0005495,CUST00180,cart,2024-03-28
EVT0005496,CUST00180,purchase,2024-03-30
EVT0005497,CUST02159,visit,2024-01-09
EVT0005498,CUST02159,cart,2024-01-10
EVT0005499,CUST02159,purchase,2024-01-12
EVT0005500,CUST04709,visit,2024-08-02
EVT0005501,CUST04709,cart,2024-08-07
EVT0005502,CUST04709,purchase,2024-08-08
EVT0005503,CUST00510,visit,2024-06-03
EVT0005504,CUST00510,cart,2024-05-31
EVT0005505,CUST00510,purchase,2024-06-03
EVT0005506,CUST04274,visit,2024-03-03
EVT0005507,CUST04274,cart,2024-03-03
EVT0005508,CUST04274,purchase,2024-03-05
EVT0005509,CUST04237,visit,2024-04-23
EVT0005510,CUST04237,cart,2024-04-24
EVT0005511,CUST04237,purchase,2024-04-24
EVT0005512,CUST02836,visit,2024-06-27
EVT0005513,CUST02836,cart,2024-06-30
EVT0005514,CUST02836,purchase,2024-07-01
EVT0005515,CUST01970,visit,2024-07-04
EVT0005516,CUST01970,cart,2024-07-05
EVT0005517,CUST01970,purchase,2024-07-08
EVT0005518,CUST00246,visit,2024-12-26
EVT0005519,CUST00246,cart,2024-12-28
EVT0005520,CUST00246,purchase,2024-12-30
EVT0005521,CUST03552,visit,2024-12-02
EVT0005522,CUST03552,cart,2024-12-05
EVT0005523,CUST03552,purchase,2024-12-08
EVT0005524,CUST04200,visit,2024-07-09
EVT0005525,CUST04200,cart,2024-07-09
EVT0005526,CUST04200,purchase,2024-07-09
EVT0005527,CUST04277,visit,2024-11-07
EVT0005528,CUST04277,cart,2024-11-10
EVT0005529,CUST04277,purchase,2024-11-11
EVT0005530,CUST01473,visit,2024-12-17
EVT0005531,CUST01473,cart,2024-12-22
EVT0005532,CUST01473,purchase,2024-12-24
EVT0005533,CUST02479,visit,2024-03-21
EVT0005534,CUST02479,cart,2024-03-27
EVT0005535,CUST02479,purchase,2024-03-27
EVT0005536,CUST03331,visit,2024-05-05
EVT0005537,CUST03331,cart,2024-05-07
EVT0005538,CUST03331,purchase,2024-05-08
EVT0005539,CUST00219,visit,2024-07-25
EVT0005540,CUST00219,cart,2024-08-01
EVT0005541,CUST00219,purchase,2024-08-01
EVT0005542,CUST01481,visit,2023-11-24
EVT0005543,CUST01481,cart,2023-11-22
EVT0005544,CUST01481,purchase,2023-11-24
EVT0005545,CUST01138,visit,2024-12-30
EVT0005546,CUST01138,cart,2024-12-28
EVT0005547,CUST01138,purchase,2024-12-30
EVT0005548,CUST02960,visit,2024-11-05
EVT0005549,CUST02960,cart,2024-11-10
EVT0005550,CUST02960,purchase,2024-11-10
EVT0005551,CUST00779,visit,2024-07-29
EVT0005552,CUST00779,cart,2024-08-01
EVT0005553,CUST00779,purchase,2024-08-04
EVT0005554,CUST03920,visit,2023-04-24
EVT0005555,CUST03920,cart,2023-04-24
EVT0005556,CUST03920,purchase,2023-04-27
EVT0005557,CUST00427,visit,2023-10-29
EVT0005558,CUST00427,cart,2023-10-31
EVT0005559,CUST00427,purchase,2023-11-01
EVT0005560,CUST03644,visit,2023-11-27
EVT0005561,CUST03644,cart,2023-11-30
EVT0005562,CUST03644,purchase,2023-12-01
EVT0005563,CUST00214,visit,2024-12-28
EVT0005564,CUST00214,cart,2024-12-27
EVT0005565,CUST00214,purchase,2024-12-28
EVT0005566,CUST04411,visit,2024-06-10
EVT0005567,CUST04411,cart,2024-06-13
EVT0005568,CUST04411,purchase,2024-06-16
EVT0005569,CUST04998,visit,2023-12-05
EVT0005570,CUST04998,cart,2023-12-12
EVT0005571,CUST04998,purchase,2023-12-12
EVT0005572,CUST01610,visit,2023-07-27
EVT0005573,CUST01610,cart,2023-07-30
EVT0005574,CUST01610,purchase,2023-07-31
EVT0005575,CUST03303,visit,2024-12-18
EVT0005576,CUST03303,cart,2024-12-18
EVT0005577,CUST03303,purchase,2024-12-18
EVT0005578,CUST03046,visit,2024-05-22
EVT0005579,CUST03046,cart,2024-05-26
EVT0005580,CUST03046,purchase,2024-05-28
EVT0005581,CUST03807,visit,2024-08-23
EVT0005582,CUST03807,cart,2024-08-27
EVT0005583,CUST03807,purchase,2024-08-30
EVT0005584,CUST04961,visit,2024-10-16
EVT0005585,CUST04961,cart,2024-10-16
EVT0005586,CUST04961,purchase,2024-10-18
EVT0005587,CUST00706,visit,2024-12-17
EVT0005588,CUST00706,cart,2024-12-21
EVT0005589,CUST00706,purchase,2024-12-24
EVT0005590,CUST04106,visit,2023-05-16
EVT0005591,CUST04106,cart,2023-05-22
EVT0005592,CUST04106,purchase,2023-05-23
EVT0005593,CUST02490,visit,2024-10-21
EVT0005594,CUST02490,cart,2024-10-21
EVT0005595,CUST02490,purchase,2024-10-22
EVT0005596,CUST04528,visit,2023-10-15
EVT0005597,CUST04528,cart,2023-10-19
EVT0005598,CUST04528,purchase,2023-10-19
EVT0005599,CUST01909,visit,2023-09-17
EVT0005600,CUST01909,cart,2023-09-21
EVT0005601,CUST01909,purchase,2023-09-23
EVT0005602,CUST04147,visit,2024-03-21
EVT0005603,CUST04147,cart,2024-03-20
EVT0005604,CUST04147,purchase,2024-03-23
EVT0005605,CUST03823,visit,2023-11-28
EVT0005606,CUST03823,cart,2023-11-26
EVT0005607,CUST03823,purchase,2023-11-29
EVT0005608,CUST03688,visit,2024-10-31
EVT0005609,CUST03688,cart,2024-11-02
EVT0005610,CUST03688,purchase,2024-11-05
EVT0005611,CUST03808,visit,2023-08-19
EVT0005612,CUST03808,cart,2023-08-19
EVT0005613,CUST03808,purchase,2023-08-20
EVT0005614,CUST00757,visit,2024-12-19
EVT0005615,CUST00757,cart,2024-12-19
EVT0005616,CUST00757,purchase,2024-12-21
EVT0005617,CUST02948,visit,2024-10-09
EVT0005618,CUST02948,cart,2024-10-12
EVT0005619,CUST02948,purchase,2024-10-13
EVT0005620,CUST00600,visit,2023-08-17
EVT0005621,CUST00600,cart,2023-08-16
EVT0005622,CUST00600,purchase,2023-08-19
EVT0005623,CUST00629,visit,2023-04-05
EVT0005624,CUST00629,cart,2023-04-07
EVT0005625,CUST00629,purchase,2023-04-10
EVT0005626,CUST04555,visit,2024-11-05
EVT0005627,CUST04555,cart,2024-11-08
EVT0005628,CUST04555,purchase,2024-11-08
EVT0005629,CUST03883,visit,2024-10-15
EVT0005630,CUST03883,cart,2024-10-20
EVT0005631,CUST03883,purchase,2024-10-22
EVT0005632,CUST01455,visit,2024-11-28
EVT0005633,CUST01455,cart,2024-11-27
EVT0005634,CUST01455,purchase,2024-11-30
EVT0005635,CUST04900,visit,2024-05-13
EVT0005636,CUST04900,cart,2024-05-19
EVT0005637,CUST04900,purchase,2024-05-19
EVT0005638,CUST00821,visit,2023-12-03
EVT0005639,CUST00821,cart,2023-12-03
EVT0005640,CUST00821,purchase,2023-12-03
EVT0005641,CUST00711,visit,2024-09-24
EVT0005642,CUST00711,cart,2024-09-27
EVT0005643,CUST00711,purchase,2024-09-28
EVT0005644,CUST03056,visit,2024-10-04
EVT0005645,CUST03056,cart,2024-10-03
EVT0005646,CUST03056,purchase,2024-10-04
EVT0005647,CUST00759,visit,2024-08-09
EVT0005648,CUST00759,cart,2024-08-09
EVT0005649,CUST00759,purchase,2024-08-11
EVT0005650,CUST04443,visit,2024-08-31
EVT0005651,CUST04443,cart,2024-08-28
EVT0005652,CUST04443,purchase,2024-08-31
EVT0005653,CUST01243,visit,2024-09-13
EVT0005654,CUST01243,cart,2024-09-15
EVT0005655,CUST01243,purchase,2024-09-18
EVT0005656,CUST02339,visit,2024-03-12
EVT0005657,CUST02339,cart,2024-03-17
EVT0005658,CUST02339,purchase,2024-03-17
EVT0005659,CUST03676,visit,2024-08-25
EVT0005660,CUST03676,cart,2024-08-30
EVT0005661,CUST03676,purchase,2024-08-30
EVT0005662,CUST00584,visit,2024-12-21
EVT0005663,CUST00584,cart,2024-12-24
EVT0005664,CUST00584,purchase,2024-12-27
EVT0005665,CUST03364,visit,2024-02-09
EVT0005666,CUST03364,cart,2024-02-10
EVT0005667,CUST03364,purchase,2024-02-12
EVT0005668,CUST02331,visit,2024-12-27
EVT0005669,CUST02331,cart,2024-12-27
EVT0005670,CUST02331,purchase,2024-12-29
EVT0005671,CUST03243,visit,2024-11-17
EVT0005672,CUST03243,cart,2024-11-20
EVT0005673,CUST03243,purchase,2024-11-22
EVT0005674,CUST02999,visit,2024-07-04
EVT0005675,CUST02999,cart,2024-07-05
EVT0005676,CUST02999,purchase,2024-07-07
EVT0005677,CUST00735,visit,2024-12-12
EVT0005678,CUST00735,cart,2024-12-10
EVT0005679,CUST00735,purchase,2024-12-13
EVT0005680,CUST00343,visit,2024-08-28
EVT0005681,CUST00343,cart,2024-08-26
EVT0005682,CUST00343,purchase,2024-08-28
EVT0005683,CUST04817,visit,2024-11-21
EVT0005684,CUST04817,cart,2024-11-20
EVT0005685,CUST04817,purchase,2024-11-23
EVT0005686,CUST02168,visit,2024-12-21
EVT0005687,CUST02168,cart,2024-12-24
EVT0005688,CUST02168,purchase,2024-12-24
EVT0005689,CUST00972,visit,2024-09-15
EVT0005690,CUST00972,cart,2024-09-14
EVT0005691,CUST00972,purchase,2024-09-16
EVT0005692,CUST00039,visit,2024-08-20
EVT0005693,CUST00039,cart,2024-08-25
EVT0005694,CUST00039,purchase,2024-08-26
EVT0005695,CUST04836,visit,2024-06-11
EVT0005696,CUST04836,cart,2024-06-11
EVT0005697,CUST04836,purchase,2024-06-12
EVT0005698,CUST02922,visit,2024-03-22
EVT0005699,CUST02922,cart,2024-03-25
EVT0005700,CUST02922,purchase,2024-03-26
EVT0005701,CUST03757,visit,2024-04-22
EVT0005702,CUST03757,cart,2024-04-24
EVT0005703,CUST03757,purchase,2024-04-24
EVT0005704,CUST02602,visit,2024-11-30
EVT0005705,CUST02602,cart,2024-12-03
EVT0005706,CUST02602,purchase,2024-12-03
EVT0005707,CUST01821,visit,2024-09-25
EVT0005708,CUST01821,cart,2024-10-01
EVT0005709,CUST01821,purchase,2024-10-02
EVT0005710,CUST03120,visit,2024-09-20
EVT0005711,CUST03120,cart,2024-09-19
EVT0005712,CUST03120,purchase,2024-09-20
EVT0005713,CUST03906,visit,2024-06-04
EVT0005714,CUST03906,cart,2024-06-05
EVT0005715,CUST03906,purchase,2024-06-06
EVT0005716,CUST04321,visit,2024-06-07
EVT0005717,CUST04321,cart,2024-06-11
EVT0005718,CUST04321,purchase,2024-06-14
EVT0005719,CUST03030,visit,2024-05-15
EVT0005720,CUST03030,cart,2024-05-16
EVT0005721,CUST03030,purchase,2024-05-17
EVT0005722,CUST00251,visit,2024-05-07
EVT0005723,CUST00251,cart,2024-05-08
EVT0005724,CUST00251,purchase,2024-05-09
EVT0005725,CUST00458,visit,2024-10-27
EVT0005726,CUST00458,cart,2024-10-27
EVT0005727,CUST00458,purchase,2024-10-27
EVT0005728,CUST04747,visit,2024-11-30
EVT0005729,CUST04747,cart,2024-12-03
EVT0005730,CUST04747,purchase,2024-12-03
EVT0005731,CUST00298,visit,2024-04-14
EVT0005732,CUST00298,cart,2024-04-15
EVT0005733,CUST00298,purchase,2024-04-15
EVT0005734,CUST04865,visit,2023-08-25
EVT0005735,CUST04865,cart,2023-08-24
EVT0005736,CUST04865,purchase,2023-08-27
EVT0005737,CUST04512,visit,2024-01-01
EVT0005738,CUST04512,cart,2024-01-04
EVT0005739,CUST04512,purchase,2024-01-06
EVT0005740,CUST00916,visit,2024-07-27
EVT0005741,CUST00916,cart,2024-07-29
EVT0005742,CUST00916,purchase,2024-07-29
EVT0005743,CUST02839,visit,2024-04-20
EVT0005744,CUST02839,cart,2024-04-21
EVT0005745,CUST02839,purchase,2024-04-24
EVT0005746,CUST00242,visit,2024-11-24
EVT0005747,CUST00242,cart,2024-11-28
EVT0005748,CUST00242,purchase,2024-12-01
EVT0005749,CUST04531,visit,2024-12-14
EVT0005750,CUST04531,cart,2024-12-12
EVT0005751,CUST04531,purchase,2024-12-15
EVT0005752,CUST04443,visit,2024-10-19
EVT0005753,CUST04443,cart,2024-10-20
EVT0005754,CUST04443,purchase,2024-10-23
EVT0005755,CUST01786,visit,2024-11-05
EVT0005756,CUST01786,cart,2024-11-05
EVT0005757,CUST01786,purchase,2024-11-07
EVT0005758,CUST01630,visit,2024-07-27
EVT0005759,CUST01630,cart,2024-07-29
EVT0005760,CUST01630,purchase,2024-07-30
EVT0005761,CUST04632,visit,2024-09-25
EVT0005762,CUST04632,cart,2024-09-28
EVT0005763,CUST04632,purchase,2024-09-29
EVT0005764,CUST04310,visit,2024-04-18
EVT0005765,CUST04310,cart,2024-04-22
EVT0005766,CUST04310,purchase,2024-04-24
EVT0005767,CUST03483,visit,2024-04-16
EVT0005768,CUST03483,cart,2024-04-16
EVT0005769,CUST03483,purchase,2024-04-16
EVT0005770,CUST00809,visit,2024-11-27
EVT0005771,CUST00809,cart,2024-12-04
EVT0005772,CUST00809,purchase,2024-12-04
EVT0005773,CUST04763,visit,2024-09-18
EVT0005774,CUST04763,cart,2024-09-23
EVT0005775,CUST04763,purchase,2024-09-25
EVT0005776,CUST00472,visit,2024-12-12
EVT0005777,CUST00472,cart,2024-12-14
EVT0005778,CUST00472,purchase,2024-12-14
EVT0005779,CUST01969,visit,2024-12-08
EVT0005780,CUST01969,cart,2024-12-13
EVT0005781,CUST01969,purchase,2024-12-15
EVT0005782,CUST04557,visit,2024-12-22
EVT0005783,CUST04557,cart,2024-12-22
EVT0005784,CUST04557,purchase,2024-12-24
EVT0005785,CUST03465,visit,2024-12-22
EVT0005786,CUST03465,cart,2024-12-27
EVT0005787,CUST03465,purchase,2024-12-28
EVT0005788,CUST03374,visit,2024-12-12
EVT0005789,CUST03374,cart,2024-12-17
EVT0005790,CUST03374,purchase,2024-12-18
EVT0005791,CUST03139,visit,2024-11-10
EVT0005792,CUST03139,cart,2024-11-09
EVT0005793,CUST03139,purchase,2024-11-10
EVT0005794,CUST02295,visit,2024-07-24
EVT0005795,CUST02295,cart,2024-07-25
EVT0005796,CUST02295,purchase,2024-07-25
EVT0005797,CUST01020,visit,2023-04-01
EVT0005798,CUST01020,cart,2023-04-06
EVT0005799,CUST01020,purchase,2023-04-07
