customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,RFM_total,segment,city,state,acquisition_channel
CUST01705,112,2,24898.55,3,3,2,332,8,Need Attention,Bangalore,Karnataka,Paid Search
CUST01707,247,2,204372.44000000003,1,3,5,135,9,At Risk,Vadodara,Gujarat,Organic
CUST01708,9,4,236756.48,5,5,5,555,15,Champions,Siliguri,West Bengal,Direct
CUST01709,14,2,3627.75,5,3,1,531,9,Potential Loyalist,Delhi,Delhi,Referral
CUST01710,163,2,169487.68,2,3,5,235,10,Need Attention,Lucknow,Uttar Pradesh,Direct
CUST01713,76,4,178466.03,3,5,5,355,13,Loyal,Hubli,Karnataka,Paid Search
CUST01714,85,3,80412.66,3,4,4,344,11,Loyal,Pune,Maharashtra,Social Media
CUST01715,123,3,155229.86000000002,2,4,5,245,11,Loyal,Coimbatore,Tamil Nadu,Paid Search
CUST01716,158,3,126752.42,2,4,4,244,10,Loyal,Vadodara,Gujarat,Referral
CUST01719,0,1,72117.95,5,1,3,513,9,New Customers,Agra,Uttar Pradesh,Organic
CUST01721,32,3,210269.52000000002,4,4,5,445,13,Champions,Delhi,Delhi,Direct
CUST01722,61,1,12624.31,3,1,1,311,5,Need Attention,Kolkata,West Bengal,Direct
CUST01724,43,3,115687.23999999999,4,4,4,444,12,Champions,Delhi,Delhi,Social Media
CUST01725,27,2,145509.05,4,3,5,435,12,Potential Loyalist,Delhi,Delhi,Paid Search
CUST01728,57,3,294615.85000000003,4,4,5,445,13,Champions,Chennai,Tamil Nadu,Organic
CUST01729,175,1,66443.75,2,1,3,213,6,Need Attention,Chennai,Tamil Nadu,Referral
CUST01730,63,2,68060.65,3,3,3,333,9,Promising,New Delhi,Delhi,Referral
CUST01731,464,1,74548.86,1,1,3,113,5,Hibernating,Lucknow,Uttar Pradesh,Organic
CUST01734,170,1,28818.67,2,1,2,212,5,Need Attention,Chennai,Tamil Nadu,Social Media
CUST01735,4,3,79414.25,5,4,4,544,13,Champions,Jodhpur,Rajasthan,Paid Search
CUST01736,362,1,62374.56,1,1,3,113,5,Hibernating,Coimbatore,Tamil Nadu,Direct
CUST01737,236,2,34676.91,1,3,2,132,6,At Risk,Kolkata,West Bengal,Referral
CUST01738,119,2,39956.61,3,3,2,332,8,Need Attention,Kanpur,Uttar Pradesh,Paid Search
CUST01743,140,1,46325.52,2,1,3,213,6,Need Attention,Bangalore,Karnataka,Email
CUST01745,26,5,73236.6,4,5,3,453,12,Loyal,Mumbai,Maharashtra,Social Media
CUST01750,26,1,1911.24,4,1,1,411,6,New Customers,Delhi,Delhi,Organic
CUST01751,503,2,54501.72,1,3,3,133,7,At Risk,Delhi,Delhi,Social Media
CUST01752,44,1,29387.25,4,1,2,412,7,New Customers,Siliguri,West Bengal,Social Media
CUST01753,45,1,43055.59,4,1,2,412,7,New Customers,Surat,Gujarat,Paid Search
CUST01756,2,3,9419.68,5,4,1,541,10,Loyal,Chennai,Tamil Nadu,Organic
CUST01759,318,1,82922.69,1,1,4,114,6,Cannot Lose,Jodhpur,Rajasthan,Referral
CUST01760,72,5,324229.5,3,5,5,355,13,Loyal,New Delhi,Delhi,Social Media
CUST01764,12,2,89970.22,5,3,4,534,12,Potential Loyalist,Bangalore,Karnataka,Referral
CUST01766,1,4,325986.39,5,5,5,555,15,Champions,Mysore,Karnataka,Social Media
CUST01770,106,1,54956.97,3,1,3,313,7,Promising,Jodhpur,Rajasthan,Direct
CUST01772,32,5,236033.7,4,5,5,455,14,Champions,Ahmedabad,Gujarat,Direct
CUST01773,134,1,3281.46,2,1,1,211,4,Need Attention,Kolkata,West Bengal,Referral
CUST01774,9,1,28582.33,5,1,2,512,8,New Customers,Coimbatore,Tamil Nadu,Organic
CUST01777,2,4,145899.43,5,5,5,555,15,Champions,Agra,Uttar Pradesh,Email
CUST01783,241,2,71055.7,1,3,3,133,7,At Risk,Madurai,Tamil Nadu,Direct
CUST01785,89,4,135482.57,3,5,4,354,12,Loyal,Mysore,Karnataka,Referral
CUST01786,1,5,202759.00999999998,5,5,5,555,15,Champions,Jodhpur,Rajasthan,Paid Search
CUST01787,32,4,100278.29999999999,4,5,4,454,13,Champions,Lucknow,Uttar Pradesh,Email
CUST01788,278,1,47114.04,1,1,3,113,5,Hibernating,Nagpur,Maharashtra,Organic
CUST01791,137,1,13177.7,2,1,1,211,4,Need Attention,Surat,Gujarat,Email
CUST01792,146,1,24873.84,2,1,2,212,5,Need Attention,Mumbai,Maharashtra,Direct
CUST01793,18,1,21426.14,5,1,2,512,8,New Customers,New Delhi,Delhi,Referral
CUST01795,6,3,24069.34,5,4,2,542,11,Loyal,Udaipur,Rajasthan,Referral
CUST01798,569,1,39289.08,1,1,2,112,4,Hibernating,Mumbai,Maharashtra,Referral
CUST01800,74,3,201812.38999999998,3,4,5,345,12,Loyal,Jodhpur,Rajasthan,Email
CUST01802,118,4,208340.16999999998,3,5,5,355,13,Loyal,Mumbai,Maharashtra,Organic
CUST01803,183,2,39357.350000000006,2,3,2,232,7,Need Attention,Chennai,Tamil Nadu,Paid Search
CUST01804,461,1,72268.58,1,1,3,113,5,Hibernating,New Delhi,Delhi,Referral
CUST01805,170,1,84920.93,2,1,4,214,7,Need Attention,Chennai,Tamil Nadu,Social Media
CUST01809,40,2,72310.37999999999,4,3,3,433,10,Potential Loyalist,Kolkata,West Bengal,Social Media
CUST01810,28,1,4273.21,4,1,1,411,6,New Customers,Siliguri,West Bengal,Referral
CUST01812,7,3,72305.87000000001,5,4,3,543,12,Loyal,Jaipur,Rajasthan,Direct
CUST01816,661,1,5446.73,1,1,1,111,3,Hibernating,Udaipur,Rajasthan,Referral
CUST01820,10,5,272099.59,5,5,5,555,15,Champions,Delhi,Delhi,Direct
CUST01821,97,4,118307.59999999999,3,5,4,354,12,Loyal,Siliguri,West Bengal,Referral
CUST01822,155,3,87217.28000000001,2,4,4,244,10,Loyal,Coimbatore,Tamil Nadu,Direct
CUST01823,169,3,54960.98,2,4,3,243,9,Loyal,Jaipur,Rajasthan,Paid Search
CUST01824,95,2,116492.50999999998,3,3,4,334,10,Promising,Jaipur,Rajasthan,Referral
CUST01825,88,5,256263.84,3,5,5,355,13,Loyal,Chennai,Tamil Nadu,Email
CUST01831,87,1,25071.23,3,1,2,312,6,Need Attention,Hubli,Karnataka,Organic
CUST01832,6,7,220315.24,5,5,5,555,15,Champions,Bangalore,Karnataka,Email
CUST01833,33,2,247402.92,4,3,5,435,12,Potential Loyalist,Nagpur,Maharashtra,Organic
CUST01834,20,2,8454.55,5,3,1,531,9,Potential Loyalist,Bangalore,Karnataka,Social Media
CUST01835,10,3,74461.8,5,4,3,543,12,Loyal,Agra,Uttar Pradesh,Referral
CUST01836,4,4,282365.84,5,5,5,555,15,Champions,Bangalore,Karnataka,Direct
CUST01837,35,2,26787.72,4,3,2,432,9,Potential Loyalist,New Delhi,Delhi,Paid Search
CUST01838,36,1,4045.21,4,1,1,411,6,New Customers,Mumbai,Maharashtra,Referral
CUST01840,107,1,77106.9,3,1,4,314,8,Promising,Siliguri,West Bengal,Direct
CUST01842,101,5,253680.31999999998,3,5,5,355,13,Loyal,Siliguri,West Bengal,Referral
CUST01843,114,3,87281.34,3,4,4,344,11,Loyal,Ahmedabad,Gujarat,Referral
CUST01846,278,1,3262.02,1,1,1,111,3,Hibernating,New Delhi,Delhi,Direct
CUST01848,361,2,76218.93,1,3,3,133,7,At Risk,Agra,Uttar Pradesh,Direct
CUST01849,119,5,425072.66,3,5,5,355,13,Loyal,Pune,Maharashtra,Email
CUST01853,443,1,13097.109999999999,1,1,1,111,3,Hibernating,Surat,Gujarat,Direct
CUST01856,563,2,74533.54,1,3,3,133,7,At Risk,Mumbai,Maharashtra,Email
CUST01858,2,2,11504.14,5,3,1,531,9,Potential Loyalist,Hubli,Karnataka,Organic
CUST01861,91,1,41509.08,3,1,2,312,6,Need Attention,Jodhpur,Rajasthan,Paid Search
CUST01863,9,1,59790.16,5,1,3,513,9,New Customers,Delhi,Delhi,Email
CUST01865,16,3,71600.5,5,4,3,543,12,Loyal,Surat,Gujarat,Organic
CUST01866,214,3,19549.39,2,4,2,242,8,Loyal,Siliguri,West Bengal,Organic
CUST01867,80,1,21622.82,3,1,2,312,6,Need Attention,Kolkata,West Bengal,Referral
CUST01870,304,1,3163.65,1,1,1,111,3,Hibernating,Siliguri,West Bengal,Direct
CUST01871,160,4,70530.87,2,5,3,253,10,Loyal,Kolkata,West Bengal,Paid Search
CUST01877,19,2,76486.65,5,3,3,533,11,Potential Loyalist,New Delhi,Delhi,Social Media
CUST01878,163,1,5705.6,2,1,1,211,4,Need Attention,Kanpur,Uttar Pradesh,Referral
CUST01879,77,2,17083.260000000002,3,3,2,332,8,Need Attention,Delhi,Delhi,Organic
CUST01883,28,2,117733.3,4,3,4,434,11,Potential Loyalist,Jodhpur,Rajasthan,Referral
CUST01884,114,1,61140.97,3,1,3,313,7,Promising,New Delhi,Delhi,Email
CUST01886,631,1,74884.0,1,1,3,113,5,Hibernating,Ahmedabad,Gujarat,Email
CUST01887,33,2,80623.74,4,3,4,434,11,Potential Loyalist,Siliguri,West Bengal,Paid Search
CUST01888,218,2,187477.48,2,3,5,235,10,Need Attention,Nagpur,Maharashtra,Referral
CUST01890,171,1,55489.46,2,1,3,213,6,Need Attention,Agra,Uttar Pradesh,Direct
CUST01891,68,3,238772.78999999998,3,4,5,345,12,Loyal,Bangalore,Karnataka,Email
CUST01892,176,2,53893.68,2,3,3,233,8,Need Attention,Nagpur,Maharashtra,Email
CUST01894,27,2,68861.72,4,3,3,433,10,Potential Loyalist,Pune,Maharashtra,Paid Search
CUST01895,169,1,40017.22,2,1,2,212,5,Need Attention,Jaipur,Rajasthan,Email
CUST01896,133,3,331341.86,2,4,5,245,11,Loyal,Kolkata,West Bengal,Referral
CUST01898,189,3,306011.76,2,4,5,245,11,Loyal,Surat,Gujarat,Social Media
CUST01899,15,3,257541.08000000002,5,4,5,545,14,Champions,Hubli,Karnataka,Paid Search
CUST01900,78,2,54761.47,3,3,3,333,9,Promising,Delhi,Delhi,Organic
CUST01903,324,2,107919.51,1,3,4,134,8,At Risk,Kolkata,West Bengal,Social Media
CUST01904,97,1,22116.42,3,1,2,312,6,Need Attention,Surat,Gujarat,Referral
CUST01905,1,4,202449.71000000002,5,5,5,555,15,Champions,Chennai,Tamil Nadu,Email
CUST01906,39,1,40018.33,4,1,2,412,7,New Customers,Udaipur,Rajasthan,Email
CUST01907,12,1,14747.36,5,1,1,511,7,New Customers,Lucknow,Uttar Pradesh,Social Media
CUST01908,316,2,85112.79000000001,1,3,4,134,8,At Risk,Kolkata,West Bengal,Referral
CUST01909,107,3,152933.72,3,4,5,345,12,Loyal,Chennai,Tamil Nadu,Social Media
CUST01913,131,1,45864.5,2,1,3,213,6,Need Attention,Madurai,Tamil Nadu,Referral
CUST01917,114,2,110955.67,3,3,4,334,10,Promising,Madurai,Tamil Nadu,Email
CUST01918,122,2,41673.63,2,3,2,232,7,Need Attention,New Delhi,Delhi,Social Media
CUST01919,132,2,114717.91,2,3,4,234,9,Need Attention,Bangalore,Karnataka,Direct
CUST01923,40,1,6355.32,4,1,1,411,6,New Customers,Coimbatore,Tamil Nadu,Email
CUST01925,123,2,85866.04000000001,2,3,4,234,9,Need Attention,Nagpur,Maharashtra,Paid Search
CUST01926,11,4,34941.69,5,5,2,552,12,Loyal,Jodhpur,Rajasthan,Email
CUST01927,58,1,12882.93,4,1,1,411,6,New Customers,Hubli,Karnataka,Organic
CUST01929,5,2,193884.66,5,3,5,535,13,Potential Loyalist,Kolkata,West Bengal,Direct
CUST01930,538,1,83056.11,1,1,4,114,6,Cannot Lose,Jodhpur,Rajasthan,Paid Search
CUST01933,135,1,40164.07,2,1,2,212,5,Need Attention,Agra,Uttar Pradesh,Paid Search
CUST01935,23,4,123446.53,4,5,4,454,13,Champions,Chennai,Tamil Nadu,Paid Search
CUST01936,86,2,84761.66,3,3,4,334,10,Promising,Mysore,Karnataka,Email
CUST01938,66,2,39168.11,3,3,2,332,8,Need Attention,New Delhi,Delhi,Email
CUST01943,40,1,26746.79,4,1,2,412,7,New Customers,Lucknow,Uttar Pradesh,Direct
CUST01945,250,1,3507.38,1,1,1,111,3,Hibernating,Chennai,Tamil Nadu,Social Media
CUST01952,368,1,52927.46,1,1,3,113,5,Hibernating,Coimbatore,Tamil Nadu,Organic
CUST01953,186,2,193710.25,2,3,5,235,10,Need Attention,Chennai,Tamil Nadu,Email
CUST01955,1,3,41860.92,5,4,2,542,11,Loyal,Bangalore,Karnataka,Organic
CUST01958,138,3,71532.62,2,4,3,243,9,Loyal,Hubli,Karnataka,Organic
CUST01959,9,1,3378.73,5,1,1,511,7,New Customers,Kanpur,Uttar Pradesh,Referral
CUST01960,23,1,3157.01,4,1,1,411,6,New Customers,Kolkata,West Bengal,Email
CUST01961,202,1,51799.1,2,1,3,213,6,Need Attention,Pune,Maharashtra,Referral
CUST01962,67,1,31838.75,3,1,2,312,6,Need Attention,Mysore,Karnataka,Direct
CUST01963,147,2,150445.26,2,3,5,235,10,Need Attention,Udaipur,Rajasthan,Social Media
CUST01964,1,5,157157.59999999998,5,5,5,555,15,Champions,Bangalore,Karnataka,Organic
CUST01965,101,2,51793.58,3,3,3,333,9,Promising,Hubli,Karnataka,Paid Search
CUST01966,117,4,114912.43,3,5,4,354,12,Loyal,Kanpur,Uttar Pradesh,Referral
CUST01967,181,1,32593.309999999998,2,1,2,212,5,Need Attention,Jaipur,Rajasthan,Paid Search
CUST01969,15,1,905.75,5,1,1,511,7,New Customers,Surat,Gujarat,Email
CUST01970,175,1,32211.85,2,1,2,212,5,Need Attention,Delhi,Delhi,Social Media
CUST01971,7,3,113035.72,5,4,4,544,13,Champions,Kanpur,Uttar Pradesh,Organic
CUST01972,342,1,47589.34,1,1,3,113,5,Hibernating,New Delhi,Delhi,Paid Search
CUST01976,8,4,161002.65,5,5,5,555,15,Champions,Vadodara,Gujarat,Email
CUST01977,43,4,45961.74,4,5,3,453,12,Loyal,Kanpur,Uttar Pradesh,Social Media
CUST01978,27,1,544.14,4,1,1,411,6,New Customers,Jaipur,Rajasthan,Referral
CUST01980,12,2,142015.69,5,3,4,534,12,Potential Loyalist,Chennai,Tamil Nadu,Referral
CUST01981,62,1,58192.99,3,1,3,313,7,Promising,Kolkata,West Bengal,Referral
CUST01982,113,1,22106.42,3,1,2,312,6,Need Attention,Ahmedabad,Gujarat,Organic
CUST01983,1,1,3128.26,5,1,1,511,7,New Customers,Bangalore,Karnataka,Social Media
CUST01985,50,1,57199.81,4,1,3,413,8,New Customers,Lucknow,Uttar Pradesh,Paid Search
CUST01986,276,1,9878.84,1,1,1,111,3,Hibernating,Delhi,Delhi,Email
CUST01988,519,2,10289.310000000001,1,3,1,131,5,At Risk,Nagpur,Maharashtra,Paid Search
CUST01989,224,2,156101.68000000002,2,3,5,235,10,Need Attention,Mysore,Karnataka,Paid Search
CUST01990,79,7,245332.78,3,5,5,355,13,Loyal,Coimbatore,Tamil Nadu,Social Media
CUST01999,99,4,321588.58,3,5,5,355,13,Loyal,Surat,Gujarat,Email
CUST02000,34,1,20315.55,4,1,2,412,7,New Customers,Vadodara,Gujarat,Social Media
CUST02001,101,6,98046.03,3,5,4,354,12,Loyal,Udaipur,Rajasthan,Referral
CUST02002,155,1,55259.26,2,1,3,213,6,Need Attention,Kolkata,West Bengal,Paid Search
CUST02004,11,3,227770.50999999998,5,4,5,545,14,Champions,Siliguri,West Bengal,Email
CUST02005,66,3,96512.37,3,4,4,344,11,Loyal,Agra,Uttar Pradesh,Organic
CUST02007,12,2,61503.21000000001,5,3,3,533,11,Potential Loyalist,Pune,Maharashtra,Email
CUST02008,182,1,4827.89,2,1,1,211,4,Need Attention,Siliguri,West Bengal,Referral
CUST02009,177,1,60486.79,2,1,3,213,6,Need Attention,Surat,Gujarat,Social Media
CUST02010,42,3,97029.81,4,4,4,444,12,Champions,Mumbai,Maharashtra,Referral
CUST02011,17,2,293971.65,5,3,5,535,13,Potential Loyalist,Mysore,Karnataka,Organic
CUST02013,107,6,113922.18,3,5,4,354,12,Loyal,Mysore,Karnataka,Organic
CUST02014,249,1,15792.54,1,1,1,111,3,Hibernating,Ahmedabad,Gujarat,Direct
CUST02015,154,1,31403.35,2,1,2,212,5,Need Attention,Agra,Uttar Pradesh,Direct
CUST02020,152,1,9140.41,2,1,1,211,4,Need Attention,Coimbatore,Tamil Nadu,Paid Search
CUST02022,139,1,139021.44,2,1,4,214,7,Need Attention,Ahmedabad,Gujarat,Referral
CUST02023,285,1,14751.64,1,1,1,111,3,Hibernating,Coimbatore,Tamil Nadu,Referral
CUST02024,17,4,129604.79,5,5,4,554,14,Champions,Ahmedabad,Gujarat,Email
CUST02025,3,2,94098.04000000001,5,3,4,534,12,Potential Loyalist,Pune,Maharashtra,Direct
CUST02027,265,2,9349.93,1,3,1,131,5,At Risk,Kanpur,Uttar Pradesh,Email
CUST02028,90,2,147164.21,3,3,5,335,11,Promising,Mumbai,Maharashtra,Paid Search
CUST02029,56,2,54182.84,4,3,3,433,10,Potential Loyalist,Siliguri,West Bengal,Paid Search
CUST02032,213,3,42838.78,2,4,2,242,8,Loyal,Hubli,Karnataka,Email
CUST02035,45,1,26081.760000000002,4,1,2,412,7,New Customers,Mysore,Karnataka,Organic
CUST02037,68,2,190533.05,3,3,5,335,11,Promising,New Delhi,Delhi,Paid Search
CUST02038,63,4,121916.52,3,5,4,354,12,Loyal,Udaipur,Rajasthan,Organic
CUST02039,119,2,15128.49,3,3,1,331,7,Need Attention,New Delhi,Delhi,Social Media
CUST02041,173,2,182485.67,2,3,5,235,10,Need Attention,Madurai,Tamil Nadu,Direct
CUST02044,29,1,94541.9,4,1,4,414,9,New Customers,Vadodara,Gujarat,Referral
CUST02045,123,1,51860.29,2,1,3,213,6,Need Attention,Nagpur,Maharashtra,Organic
CUST02046,187,2,25173.42,2,3,2,232,7,Need Attention,Jodhpur,Rajasthan,Direct
CUST02047,18,3,58654.39,5,4,3,543,12,Loyal,Kolkata,West Bengal,Referral
CUST02049,276,1,59638.84,1,1,3,113,5,Hibernating,Mysore,Karnataka,Direct
CUST02051,36,4,127337.97,4,5,4,454,13,Champions,Hubli,Karnataka,Direct
CUST02053,409,1,21947.34,1,1,2,112,4,Hibernating,Bangalore,Karnataka,Email
CUST02054,4,1,3604.51,5,1,1,511,7,New Customers,Jaipur,Rajasthan,Social Media
CUST02056,11,1,793.51,5,1,1,511,7,New Customers,Jodhpur,Rajasthan,Social Media
CUST02057,48,2,101262.92000000001,4,3,4,434,11,Potential Loyalist,Coimbatore,Tamil Nadu,Organic
CUST02059,117,1,165928.96,3,1,5,315,9,Promising,Jodhpur,Rajasthan,Referral
CUST02061,118,1,138413.04,3,1,4,314,8,Promising,Lucknow,Uttar Pradesh,Paid Search
CUST02062,17,2,72332.61,5,3,3,533,11,Potential Loyalist,Bangalore,Karnataka,Social Media
CUST02065,269,1,19148.52,1,1,2,112,4,Hibernating,Madurai,Tamil Nadu,Organic
CUST02067,142,2,193788.53,2,3,5,235,10,Need Attention,Mysore,Karnataka,Direct
CUST02070,238,2,77763.8,1,3,4,134,8,At Risk,Bangalore,Karnataka,Referral
CUST02071,89,2,138358.56,3,3,4,334,10,Promising,Ahmedabad,Gujarat,Direct
CUST02072,610,1,7140.5,1,1,1,111,3,Hibernating,Chennai,Tamil Nadu,Direct
CUST02075,530,1,22529.45,1,1,2,112,4,Hibernating,Madurai,Tamil Nadu,Referral
CUST02076,2,1,4723.53,5,1,1,511,7,New Customers,Chennai,Tamil Nadu,Organic
CUST02077,11,2,84188.76,5,3,4,534,12,Potential Loyalist,New Delhi,Delhi,Referral
CUST02079,6,1,16195.45,5,1,1,511,7,New Customers,Hubli,Karnataka,Social Media
CUST02082,31,5,182947.2,4,5,5,455,14,Champions,Delhi,Delhi,Organic
CUST02083,72,3,179436.69,3,4,5,345,12,Loyal,Kolkata,West Bengal,Social Media
CUST02084,484,1,39994.61,1,1,2,112,4,Hibernating,Vadodara,Gujarat,Referral
CUST02088,188,1,12776.28,2,1,1,211,4,Need Attention,Madurai,Tamil Nadu,Referral
CUST02090,694,1,41330.41,1,1,2,112,4,Hibernating,Lucknow,Uttar Pradesh,Paid Search
CUST02091,127,1,1430.96,2,1,1,211,4,Need Attention,Mumbai,Maharashtra,Direct
CUST02092,5,2,190693.36000000002,5,3,5,535,13,Potential Loyalist,Ahmedabad,Gujarat,Social Media
CUST02093,210,2,20837.65,2,3,2,232,7,Need Attention,Nagpur,Maharashtra,Referral
CUST02094,34,1,11413.74,4,1,1,411,6,New Customers,Mumbai,Maharashtra,Direct
CUST02095,416,1,1114.42,1,1,1,111,3,Hibernating,Chennai,Tamil Nadu,Email
CUST02096,225,1,15857.78,2,1,1,211,4,Need Attention,Madurai,Tamil Nadu,Direct
CUST02099,173,1,46954.85,2,1,3,213,6,Need Attention,Nagpur,Maharashtra,Paid Search
CUST02101,127,1,1394.33,2,1,1,211,4,Need Attention,Madurai,Tamil Nadu,Organic
CUST02102,226,4,52392.13,2,5,3,253,10,Loyal,Jodhpur,Rajasthan,Paid Search
CUST02103,42,1,13368.560000000001,4,1,1,411,6,New Customers,Coimbatore,Tamil Nadu,Paid Search
CUST02104,112,1,33914.590000000004,3,1,2,312,6,Need Attention,Kanpur,Uttar Pradesh,Email
CUST02106,3,2,29112.59,5,3,2,532,10,Potential Loyalist,Siliguri,West Bengal,Paid Search
CUST02107,2,3,193010.14,5,4,5,545,14,Champions,Siliguri,West Bengal,Paid Search
CUST02109,37,2,103092.0,4,3,4,434,11,Potential Loyalist,New Delhi,Delhi,Social Media
CUST02110,65,6,303885.62,3,5,5,355,13,Loyal,Kanpur,Uttar Pradesh,Social Media
CUST02114,9,6,164412.73,5,5,5,555,15,Champions,Jodhpur,Rajasthan,Referral
CUST02120,305,1,5324.34,1,1,1,111,3,Hibernating,Kolkata,West Bengal,Paid Search
CUST02122,49,1,4855.53,4,1,1,411,6,New Customers,Delhi,Delhi,Email
CUST02124,179,4,218268.71000000002,2,5,5,255,12,Loyal,New Delhi,Delhi,Organic
CUST02128,224,3,44610.07,2,4,3,243,9,Loyal,Agra,Uttar Pradesh,Referral
CUST02130,45,1,5233.2,4,1,1,411,6,New Customers,Agra,Uttar Pradesh,Paid Search
CUST02131,12,3,39488.979999999996,5,4,2,542,11,Loyal,Lucknow,Uttar Pradesh,Paid Search
CUST02132,8,3,74523.36,5,4,3,543,12,Loyal,Bangalore,Karnataka,Direct
CUST02134,34,2,22249.83,4,3,2,432,9,Potential Loyalist,Delhi,Delhi,Paid Search
CUST02136,249,2,56358.41,1,3,3,133,7,At Risk,Udaipur,Rajasthan,Paid Search
CUST02137,44,2,145303.57,4,3,5,435,12,Potential Loyalist,Nagpur,Maharashtra,Paid Search
CUST02142,74,1,42623.32,3,1,2,312,6,Need Attention,Mumbai,Maharashtra,Social Media
CUST02143,484,1,81031.4,1,1,4,114,6,Cannot Lose,Mumbai,Maharashtra,Paid Search
CUST02144,226,4,125879.51999999999,2,5,4,254,11,Loyal,Siliguri,West Bengal,Referral
CUST02145,289,1,32963.49,1,1,2,112,4,Hibernating,Siliguri,West Bengal,Social Media
CUST02148,202,4,77003.54999999999,2,5,4,254,11,Loyal,Pune,Maharashtra,Direct
CUST02150,14,1,20266.22,5,1,2,512,8,New Customers,Agra,Uttar Pradesh,Paid Search
CUST02151,380,1,2250.17,1,1,1,111,3,Hibernating,Udaipur,Rajasthan,Referral
CUST02152,138,3,102855.18,2,4,4,244,10,Loyal,Nagpur,Maharashtra,Social Media
CUST02154,321,1,22713.56,1,1,2,112,4,Hibernating,Jaipur,Rajasthan,Email
CUST02157,398,1,17210.51,1,1,2,112,4,Hibernating,Madurai,Tamil Nadu,Paid Search
CUST02159,353,2,22893.16,1,3,2,132,6,At Risk,Jaipur,Rajasthan,Referral
CUST02161,42,6,142314.41,4,5,4,454,13,Champions,Bangalore,Karnataka,Referral
CUST02165,103,2,130060.96,3,3,4,334,10,Promising,Madurai,Tamil Nadu,Email
CUST02167,30,5,254570.9,4,5,5,455,14,Champions,Siliguri,West Bengal,Paid Search
CUST02168,0,4,29280.079999999998,5,5,2,552,12,Loyal,Mysore,Karnataka,Organic
CUST02170,232,1,7019.46,1,1,1,111,3,Hibernating,Hubli,Karnataka,Social Media
CUST02174,289,1,1619.65,1,1,1,111,3,Hibernating,Jodhpur,Rajasthan,Paid Search
CUST02176,125,1,87732.02,2,1,4,214,7,Need Attention,Lucknow,Uttar Pradesh,Direct
CUST02177,181,2,16031.97,2,3,1,231,6,Need Attention,Nagpur,Maharashtra,Social Media
CUST02178,57,7,371985.49,4,5,5,455,14,Champions,Mysore,Karnataka,Direct
CUST02180,21,2,48454.67,5,3,3,533,11,Potential Loyalist,Pune,Maharashtra,Paid Search
CUST02181,177,1,24669.030000000002,2,1,2,212,5,Need Attention,Madurai,Tamil Nadu,Direct
CUST02183,61,2,23302.300000000003,3,3,2,332,8,Need Attention,New Delhi,Delhi,Email
CUST02184,268,1,43986.88,1,1,3,113,5,Hibernating,Siliguri,West Bengal,Social Media
CUST02187,121,4,195022.43,2,5,5,255,12,Loyal,Delhi,Delhi,Email
CUST02189,48,3,171398.54,4,4,5,445,13,Champions,Delhi,Delhi,Direct
CUST02190,69,2,3431.73,3,3,1,331,7,Need Attention,New Delhi,Delhi,Paid Search
CUST02191,0,4,75225.44,5,5,3,553,13,Loyal,Pune,Maharashtra,Direct
CUST02193,9,1,18062.16,5,1,2,512,8,New Customers,Mumbai,Maharashtra,Social Media
CUST02194,169,1,26982.5,2,1,2,212,5,Need Attention,Mumbai,Maharashtra,Email
CUST02195,6,5,40639.97,5,5,2,552,12,Loyal,Kolkata,West Bengal,Direct
CUST02197,31,1,76793.65000000001,4,1,4,414,9,New Customers,Jodhpur,Rajasthan,Direct
CUST02200,151,2,46581.85,2,3,3,233,8,Need Attention,Mumbai,Maharashtra,Organic
CUST02201,6,1,21179.48,5,1,2,512,8,New Customers,Udaipur,Rajasthan,Direct
CUST02203,57,3,65068.48,4,4,3,443,11,Loyal,Agra,Uttar Pradesh,Direct
CUST02204,644,1,49340.869999999995,1,1,3,113,5,Hibernating,Delhi,Delhi,Referral
CUST02207,96,1,25700.44,3,1,2,312,6,Need Attention,Kolkata,West Bengal,Referral
CUST02208,47,1,39914.42,4,1,2,412,7,New Customers,Jaipur,Rajasthan,Email
CUST02209,26,2,15076.68,4,3,1,431,8,Potential Loyalist,Bangalore,Karnataka,Direct
CUST02210,9,3,34094.93,5,4,2,542,11,Loyal,New Delhi,Delhi,Email
CUST02211,20,5,214411.6,5,5,5,555,15,Champions,Bangalore,Karnataka,Paid Search
CUST02212,148,3,21442.15,2,4,2,242,8,Loyal,New Delhi,Delhi,Email
CUST02213,1,1,26092.670000000002,5,1,2,512,8,New Customers,Bangalore,Karnataka,Email
CUST02214,10,6,188425.47999999998,5,5,5,555,15,Champions,Delhi,Delhi,Direct
CUST02215,221,1,54413.1,2,1,3,213,6,Need Attention,Lucknow,Uttar Pradesh,Email
CUST02216,406,2,187789.8,1,3,5,135,9,At Risk,Jaipur,Rajasthan,Email
CUST02217,136,3,29283.870000000003,2,4,2,242,8,Loyal,Vadodara,Gujarat,Social Media
CUST02219,8,1,14708.28,5,1,1,511,7,New Customers,Chennai,Tamil Nadu,Paid Search
CUST02220,129,2,83678.93,2,3,4,234,9,Need Attention,Chennai,Tamil Nadu,Email
CUST02222,274,2,37826.880000000005,1,3,2,132,6,At Risk,Kolkata,West Bengal,Email
CUST02224,19,5,271101.75,5,5,5,555,15,Champions,Agra,Uttar Pradesh,Referral
