customer_id,total_revenue,avg_order_value,order_count,first_order,last_order,customer_lifetime_days,signup_date,state,acquisition_channel,age,gender,historical_clv,purchase_frequency,clv_segment
CUST01592,20035.64,20035.64,1,2024-06-01,2024-06-01,1,2023-01-14,Maharashtra,Paid Search,34,F,20035.64,0.9677419354838709,Low
CUST01595,131237.42,131237.42,1,2024-10-08,2024-10-08,1,2024-08-13,Tamil Nadu,Organic,35,F,131237.42,0.9677419354838709,High
CUST01597,92538.20000000001,30846.06666666667,3,2024-02-02,2024-09-28,240,2023-12-10,Rajasthan,Referral,34,Other,92538.20000000001,0.3333333333333333,High
CUST01598,138040.63999999998,34510.159999999996,4,2024-10-17,2024-12-24,69,2024-10-08,Rajasthan,Organic,41,Other,138040.63999999998,1.2121212121212122,High
CUST01599,45703.75,45703.75,1,2023-05-09,2023-05-09,1,2023-04-25,Maharashtra,Paid Search,55,M,45703.75,0.9677419354838709,Medium
CUST01602,44255.26,44255.26,1,2024-12-15,2024-12-15,1,2024-11-22,West Bengal,Organic,36,F,44255.26,0.9677419354838709,Medium
CUST01603,6633.33,3316.665,2,2024-12-04,2024-12-18,15,2024-11-17,Karnataka,Paid Search,58,M,6633.33,1.3333333333333333,Very Low
CUST01604,110026.32,27506.58,4,2023-08-05,2023-12-06,124,2023-07-16,Karnataka,Paid Search,52,F,110026.32,0.7792207792207791,High
CUST01606,57327.84,28663.92,2,2023-12-17,2024-09-04,263,2023-08-21,Gujarat,Email,55,F,57327.84,0.20477815699658702,Medium
CUST01608,24546.75,12273.375,2,2024-05-08,2024-06-08,32,2024-04-30,Gujarat,Referral,39,M,24546.75,0.9677419354838711,Low
CUST01610,5902.36,5902.36,1,2023-07-31,2023-07-31,1,2023-07-04,Tamil Nadu,Email,62,Other,5902.36,0.9677419354838709,Very Low
CUST01611,47600.1,23800.05,2,2024-10-30,2024-11-22,24,2024-10-12,Karnataka,Referral,22,M,47600.1,1.1111111111111112,Medium
CUST01614,45884.200000000004,22942.100000000002,2,2024-07-12,2024-08-11,31,2024-01-24,Gujarat,Direct,37,M,45884.200000000004,0.9836065573770493,Medium
CUST01615,58968.85,29484.425,2,2024-02-27,2024-04-07,41,2023-10-10,Karnataka,Paid Search,62,M,58968.85,0.8450704225352113,Medium
CUST01616,147948.65,29589.73,5,2024-05-14,2024-09-16,126,2024-04-06,Tamil Nadu,Paid Search,31,M,147948.65,0.9615384615384615,Very High
CUST01617,75473.35,75473.35,1,2024-04-21,2024-04-21,1,2023-03-09,Karnataka,Direct,25,M,75473.35,0.9677419354838709,Medium
CUST01618,183376.47999999998,91688.23999999999,2,2023-10-13,2024-05-08,209,2023-09-04,Maharashtra,Referral,20,M,183376.47999999998,0.2510460251046025,Very High
CUST01620,18592.44,18592.44,1,2024-06-12,2024-06-12,1,2024-05-31,Maharashtra,Organic,34,M,18592.44,0.9677419354838709,Low
CUST01623,42227.409999999996,21113.704999999998,2,2023-12-12,2024-02-05,56,2023-10-05,Delhi,Organic,23,M,42227.409999999996,0.6976744186046512,Low
CUST01624,66771.63,33385.815,2,2024-06-07,2024-09-08,94,2023-10-27,Uttar Pradesh,Social Media,40,M,66771.63,0.48387096774193555,Medium
CUST01627,20921.88,10460.94,2,2023-08-22,2024-12-01,468,2023-08-10,Uttar Pradesh,Email,18,Other,20921.88,0.12048192771084336,Low
CUST01628,159036.66,79518.33,2,2024-01-16,2024-03-01,46,2023-07-13,Karnataka,Email,63,F,159036.66,0.7894736842105263,Very High
CUST01629,13079.74,13079.74,1,2024-06-20,2024-06-20,1,2023-01-08,Gujarat,Email,29,F,13079.74,0.9677419354838709,Very Low
CUST01630,163471.54,40867.885,4,2024-07-09,2024-12-22,167,2024-06-19,Karnataka,Social Media,42,F,163471.54,0.6091370558375635,Very High
CUST01631,130204.84,65102.42,2,2023-11-10,2024-05-21,194,2023-09-02,Tamil Nadu,Paid Search,44,M,130204.84,0.26785714285714285,High
CUST01633,47460.89,15820.296666666667,3,2024-05-07,2024-07-17,72,2023-09-28,Delhi,Social Media,63,F,47460.89,0.8823529411764706,Medium
CUST01636,3156.44,3156.44,1,2024-12-05,2024-12-05,1,2024-11-16,Uttar Pradesh,Referral,32,Other,3156.44,0.9677419354838709,Very Low
CUST01637,40686.25,40686.25,1,2024-02-26,2024-02-26,1,2023-12-13,West Bengal,Referral,30,M,40686.25,0.9677419354838709,Low
CUST01638,66744.76000000001,66744.76000000001,1,2023-04-14,2023-04-14,1,2023-03-27,Rajasthan,Social Media,29,M,66744.76000000001,0.9677419354838709,Medium
CUST01640,17840.07,17840.07,1,2024-07-16,2024-07-16,1,2024-07-04,Karnataka,Paid Search,43,F,17840.07,0.9677419354838709,Low
CUST01642,50526.920000000006,50526.920000000006,1,2024-11-19,2024-11-19,1,2024-05-09,Tamil Nadu,Paid Search,56,F,50526.920000000006,0.9677419354838709,Medium
CUST01643,131203.01,26240.602000000003,5,2023-02-14,2024-08-08,542,2023-01-16,Karnataka,Referral,64,F,131203.01,0.26223776223776224,High
CUST01646,4953.79,4953.79,1,2024-11-21,2024-11-21,1,2024-10-22,West Bengal,Email,35,M,4953.79,0.9677419354838709,Very Low
CUST01648,2092.28,2092.28,1,2024-11-26,2024-11-26,1,2024-06-30,Rajasthan,Direct,26,M,2092.28,0.9677419354838709,Very Low
CUST01651,5616.0,2808.0,2,2023-04-10,2023-08-01,114,2023-04-04,Gujarat,Social Media,57,Other,5616.0,0.4166666666666667,Very Low
CUST01653,128716.06,42905.35333333333,3,2023-08-15,2024-08-07,359,2023-04-18,Rajasthan,Social Media,60,F,128716.06,0.23136246786632392,High
CUST01656,202488.26,50622.065,4,2023-04-27,2024-11-17,571,2023-04-21,Rajasthan,Referral,46,F,202488.26,0.19966722129783693,Very High
CUST01658,201280.15,67093.38333333333,3,2023-05-06,2023-10-11,159,2023-01-22,Uttar Pradesh,Paid Search,49,F,201280.15,0.4761904761904762,Very High
CUST01659,35519.68,17759.84,2,2024-08-01,2024-08-05,5,2024-05-26,Delhi,Direct,42,F,35519.68,1.7142857142857142,Low
CUST01660,1054.62,1054.62,1,2024-08-05,2024-08-05,1,2024-07-29,Karnataka,Direct,49,Other,1054.62,0.9677419354838709,Very Low
CUST01663,12679.22,12679.22,1,2024-09-19,2024-09-19,1,2024-08-09,West Bengal,Social Media,38,M,12679.22,0.9677419354838709,Very Low
CUST01664,72544.0,36272.0,2,2024-10-28,2024-12-10,44,2024-09-15,Maharashtra,Organic,26,F,72544.0,0.8108108108108107,Medium
CUST01666,16061.26,16061.26,1,2024-07-02,2024-07-02,1,2024-04-12,Gujarat,Organic,45,F,16061.26,0.9677419354838709,Very Low
CUST01668,142506.49,142506.49,1,2024-09-19,2024-09-19,1,2023-12-27,Tamil Nadu,Paid Search,59,F,142506.49,0.9677419354838709,High
CUST01670,19583.059999999998,6527.686666666666,3,2024-08-17,2024-10-19,64,2024-07-09,Gujarat,Organic,52,F,19583.059999999998,0.9574468085106383,Low
CUST01674,296433.28,148216.64,2,2023-03-31,2024-10-24,574,2023-01-28,Gujarat,Organic,49,M,296433.28,0.09933774834437087,Very High
CUST01675,48350.5,48350.5,1,2024-04-19,2024-04-19,1,2023-01-17,Tamil Nadu,Referral,50,Other,48350.5,0.9677419354838709,Medium
CUST01678,58431.38,58431.38,1,2024-07-09,2024-07-09,1,2023-02-21,Tamil Nadu,Social Media,21,F,58431.38,0.9677419354838709,Medium
CUST01679,19554.69,19554.69,1,2023-12-12,2023-12-12,1,2023-06-21,West Bengal,Email,65,M,19554.69,0.9677419354838709,Low
CUST01682,78757.32,78757.32,1,2024-03-11,2024-03-11,1,2023-07-20,Uttar Pradesh,Social Media,45,Other,78757.32,0.9677419354838709,High
CUST01684,58583.53,58583.53,1,2023-12-30,2023-12-30,1,2023-07-06,Rajasthan,Email,29,M,58583.53,0.9677419354838709,Medium
CUST01686,161818.79,53939.59666666667,3,2024-12-17,2024-12-22,6,2024-12-14,Rajasthan,Direct,52,Other,161818.79,2.5,Very High
CUST01688,61870.48,61870.48,1,2024-12-02,2024-12-02,1,2023-10-14,Rajasthan,Paid Search,27,Other,61870.48,0.9677419354838709,Medium
CUST01689,20698.15,20698.15,1,2024-11-14,2024-11-14,1,2024-10-30,Uttar Pradesh,Referral,38,M,20698.15,0.9677419354838709,Low
CUST01691,73433.55,24477.850000000002,3,2023-04-17,2024-07-18,459,2023-03-22,Delhi,Direct,56,M,73433.55,0.18404907975460122,Medium
CUST01692,92564.18000000001,30854.72666666667,3,2024-12-10,2024-12-29,20,2024-11-28,West Bengal,Organic,27,M,92564.18000000001,1.8000000000000003,High
CUST01694,17012.35,17012.35,1,2024-09-26,2024-09-26,1,2023-12-13,West Bengal,Direct,20,M,17012.35,0.9677419354838709,Low
CUST01695,92845.97,46422.985,2,2023-03-01,2023-06-06,98,2023-01-01,Delhi,Paid Search,19,F,92845.97,0.46875,High
CUST01697,29095.41,29095.41,1,2024-09-17,2024-09-17,1,2024-02-15,Maharashtra,Referral,19,M,29095.41,0.9677419354838709,Low
CUST01698,82752.83,41376.415,2,2024-10-30,2024-11-14,16,2024-09-04,Karnataka,Email,37,M,82752.83,1.3043478260869565,High
CUST01699,60277.979999999996,30138.989999999998,2,2024-08-27,2024-10-30,65,2024-07-23,West Bengal,Direct,60,M,60277.979999999996,0.6315789473684211,Medium
CUST01700,130938.22999999998,32734.557499999995,4,2023-12-05,2024-05-11,159,2023-04-16,West Bengal,Paid Search,25,Other,130938.22999999998,0.6349206349206349,High
CUST01701,2380.28,2380.28,1,2024-06-14,2024-06-14,1,2023-09-20,Karnataka,Direct,55,Other,2380.28,0.9677419354838709,Very Low
CUST01704,15228.880000000001,15228.880000000001,1,2023-09-25,2023-09-25,1,2023-09-17,West Bengal,Referral,31,M,15228.880000000001,0.9677419354838709,Very Low
CUST01705,24898.55,12449.275,2,2024-08-21,2024-09-09,20,2024-03-03,Karnataka,Paid Search,35,F,24898.55,1.2000000000000002,Low
CUST01707,204372.44000000003,102186.22000000002,2,2023-11-23,2024-04-27,157,2023-06-28,Gujarat,Organic,38,Other,204372.44000000003,0.32085561497326204,Very High
CUST01708,236756.48,59189.12,4,2024-01-23,2024-12-21,334,2023-05-15,West Bengal,Direct,33,F,236756.48,0.32967032967032966,Very High
CUST01709,3627.75,1813.875,2,2024-11-07,2024-12-16,40,2024-10-12,Delhi,Referral,63,F,3627.75,0.8571428571428572,Very Low
CUST01710,169487.68,84743.84,2,2023-06-18,2024-07-20,399,2023-06-15,Uttar Pradesh,Direct,56,M,169487.68,0.13986013986013984,Very High
CUST01713,178466.03,44616.5075,4,2023-07-29,2024-10-15,445,2023-07-23,Karnataka,Paid Search,46,F,178466.03,0.25263157894736843,Very High
CUST01714,80412.66,26804.22,3,2024-07-10,2024-10-06,89,2024-03-07,Maharashtra,Social Media,37,M,80412.66,0.7563025210084033,High
CUST01715,155229.86000000002,51743.286666666674,3,2024-01-19,2024-08-29,224,2023-04-29,Tamil Nadu,Paid Search,28,F,155229.86000000002,0.3543307086614173,Very High
CUST01716,126752.42,42250.806666666664,3,2023-09-27,2024-07-25,303,2023-04-24,Gujarat,Referral,20,F,126752.42,0.2702702702702703,High
CUST01719,72117.95,72117.95,1,2024-12-30,2024-12-30,1,2024-12-13,Uttar Pradesh,Organic,40,F,72117.95,0.9677419354838709,Medium
CUST01721,210269.52000000002,70089.84000000001,3,2024-10-21,2024-11-28,39,2024-10-20,Delhi,Direct,26,M,210269.52000000002,1.3043478260869565,Very High
CUST01722,12624.31,12624.31,1,2024-10-30,2024-10-30,1,2024-09-05,West Bengal,Direct,37,F,12624.31,0.9677419354838709,Very Low
CUST01724,115687.23999999999,38562.41333333333,3,2024-10-29,2024-11-17,20,2024-09-09,Delhi,Social Media,46,F,115687.23999999999,1.8000000000000003,High
CUST01725,145509.05,72754.525,2,2024-09-17,2024-12-03,78,2024-09-05,Delhi,Paid Search,61,Other,145509.05,0.5555555555555556,Very High
CUST01728,294615.85000000003,98205.28333333334,3,2023-12-13,2024-11-03,327,2023-11-25,Tamil Nadu,Organic,53,Other,294615.85000000003,0.25210084033613445,Very High
CUST01729,66443.75,66443.75,1,2024-07-08,2024-07-08,1,2023-04-06,Tamil Nadu,Referral,30,F,66443.75,0.9677419354838709,Medium
CUST01730,68060.65,34030.325,2,2024-10-26,2024-10-28,3,2024-02-15,Delhi,Referral,57,F,68060.65,1.8181818181818181,Medium
CUST01731,74548.86,74548.86,1,2023-09-23,2023-09-23,1,2023-07-07,Uttar Pradesh,Organic,41,M,74548.86,0.9677419354838709,Medium
CUST01734,28818.67,28818.67,1,2024-07-13,2024-07-13,1,2023-12-13,Tamil Nadu,Social Media,36,Other,28818.67,0.9677419354838709,Low
CUST01735,79414.25,26471.416666666668,3,2024-12-05,2024-12-26,22,2024-11-19,Rajasthan,Paid Search,45,M,79414.25,1.7307692307692306,High
CUST01736,62374.56,62374.56,1,2024-01-03,2024-01-03,1,2023-09-14,Tamil Nadu,Direct,61,M,62374.56,0.9677419354838709,Medium
CUST01737,34676.91,17338.455,2,2024-05-06,2024-05-08,3,2023-06-09,West Bengal,Referral,27,M,34676.91,1.8181818181818181,Low
CUST01738,39956.61,19978.305,2,2023-09-26,2024-09-02,343,2023-05-01,Uttar Pradesh,Paid Search,57,F,39956.61,0.16085790884718498,Low
CUST01743,46325.52,46325.52,1,2024-08-12,2024-08-12,1,2024-07-06,Karnataka,Email,21,M,46325.52,0.9677419354838709,Medium
CUST01745,73236.6,14647.320000000002,5,2024-05-25,2024-12-04,194,2024-04-02,Maharashtra,Social Media,50,Other,73236.6,0.6696428571428571,Medium
CUST01750,1911.24,1911.24,1,2024-12-04,2024-12-04,1,2024-10-14,Delhi,Organic,38,M,1911.24,0.9677419354838709,Very Low
CUST01751,54501.72,27250.86,2,2023-07-06,2023-08-15,41,2023-05-28,Delhi,Social Media,65,F,54501.72,0.8450704225352113,Medium
CUST01752,29387.25,29387.25,1,2024-11-16,2024-11-16,1,2024-06-26,West Bengal,Social Media,57,F,29387.25,0.9677419354838709,Low
CUST01753,43055.59,43055.59,1,2024-11-15,2024-11-15,1,2024-06-05,Gujarat,Paid Search,38,Other,43055.59,0.9677419354838709,Low
CUST01756,9419.68,3139.8933333333334,3,2024-12-04,2024-12-28,25,2024-11-16,Tamil Nadu,Organic,48,F,9419.68,1.6363636363636362,Very Low
CUST01759,82922.69,82922.69,1,2024-02-16,2024-02-16,1,2023-12-26,Rajasthan,Referral,25,Other,82922.69,0.9677419354838709,High
CUST01760,324229.5,64845.9,5,2023-07-21,2024-10-19,457,2023-06-02,Delhi,Social Media,23,M,324229.5,0.30800821355236135,Very High
CUST01764,89970.22,44985.11,2,2024-11-26,2024-12-18,23,2024-11-13,Karnataka,Referral,61,M,89970.22,1.1320754716981132,High
CUST01766,325986.39,81496.5975,4,2024-11-19,2024-12-29,41,2024-11-18,Karnataka,Social Media,55,M,325986.39,1.6901408450704225,Very High
CUST01770,54956.97,54956.97,1,2024-09-15,2024-09-15,1,2024-07-10,Rajasthan,Direct,64,Other,54956.97,0.9677419354838709,Medium
CUST01772,236033.7,47206.740000000005,5,2023-06-30,2024-11-28,518,2023-06-27,Gujarat,Direct,22,Other,236033.7,0.2737226277372263,Very High
CUST01773,3281.46,3281.46,1,2024-08-18,2024-08-18,1,2024-07-07,West Bengal,Referral,34,M,3281.46,0.9677419354838709,Very Low
CUST01774,28582.33,28582.33,1,2024-12-21,2024-12-21,1,2024-11-02,Tamil Nadu,Organic,19,M,28582.33,0.9677419354838709,Low
CUST01777,145899.43,36474.8575,4,2024-11-24,2024-12-28,35,2024-11-23,Uttar Pradesh,Email,26,F,145899.43,1.8461538461538458,Very High
CUST01783,71055.7,35527.85,2,2023-11-23,2024-05-03,163,2023-04-19,Tamil Nadu,Direct,63,M,71055.7,0.31088082901554404,Medium
CUST01785,135482.57,33870.6425,4,2023-07-26,2024-10-02,435,2023-06-19,Karnataka,Referral,45,M,135482.57,0.25806451612903225,High
CUST01786,202759.00999999998,40551.801999999996,5,2024-10-10,2024-12-29,81,2024-10-04,Rajasthan,Paid Search,26,Other,202759.00999999998,1.3513513513513513,Very High
CUST01787,100278.29999999999,25069.574999999997,4,2024-01-26,2024-11-28,308,2023-11-13,Uttar Pradesh,Email,45,F,100278.29999999999,0.35502958579881655,High
CUST01788,47114.04,47114.04,1,2024-03-27,2024-03-27,1,2023-08-28,Maharashtra,Organic,20,Other,47114.04,0.9677419354838709,Medium
CUST01791,13177.7,13177.7,1,2024-08-15,2024-08-15,1,2024-06-19,Gujarat,Email,23,Other,13177.7,0.9677419354838709,Very Low
CUST01792,24873.84,24873.84,1,2024-08-06,2024-08-06,1,2023-07-23,Maharashtra,Direct,60,F,24873.84,0.9677419354838709,Low
CUST01793,21426.14,21426.14,1,2024-12-12,2024-12-12,1,2023-07-24,Delhi,Referral,20,M,21426.14,0.9677419354838709,Low
CUST01795,24069.34,8023.113333333334,3,2024-11-24,2024-12-24,31,2024-11-24,Rajasthan,Referral,57,F,24069.34,1.4754098360655739,Low
CUST01798,39289.08,39289.08,1,2023-06-10,2023-06-10,1,2023-03-26,Maharashtra,Referral,25,M,39289.08,0.9677419354838709,Low
CUST01800,201812.38999999998,67270.79666666666,3,2023-08-16,2024-10-17,429,2023-07-16,Rajasthan,Email,57,F,201812.38999999998,0.19607843137254902,Very High
CUST01802,208340.16999999998,52085.042499999996,4,2023-05-19,2024-09-03,474,2023-04-28,Maharashtra,Organic,19,Other,208340.16999999998,0.23809523809523808,Very High
CUST01803,39357.350000000006,19678.675000000003,2,2023-12-09,2024-06-30,205,2023-06-25,Tamil Nadu,Paid Search,48,Other,39357.350000000006,0.25531914893617025,Low
CUST01804,72268.58,72268.58,1,2023-09-26,2023-09-26,1,2023-08-08,Delhi,Referral,58,Other,72268.58,0.9677419354838709,Medium
CUST01805,84920.93,84920.93,1,2024-07-13,2024-07-13,1,2024-01-20,Tamil Nadu,Social Media,47,M,84920.93,0.9677419354838709,High
CUST01809,72310.37999999999,36155.189999999995,2,2024-10-12,2024-11-20,40,2024-10-01,West Bengal,Social Media,18,M,72310.37999999999,0.8571428571428572,Medium
CUST01810,4273.21,4273.21,1,2024-12-02,2024-12-02,1,2024-10-04,West Bengal,Referral,65,Other,4273.21,0.9677419354838709,Very Low
CUST01812,72305.87000000001,24101.95666666667,3,2023-05-17,2024-12-23,587,2023-05-04,Rajasthan,Direct,21,Other,72305.87000000001,0.14586709886547813,Medium
CUST01816,5446.73,5446.73,1,2023-03-10,2023-03-10,1,2023-01-15,Rajasthan,Referral,19,M,5446.73,0.9677419354838709,Very Low
CUST01820,272099.59,54419.918000000005,5,2024-11-23,2024-12-20,28,2024-11-15,Delhi,Direct,63,F,272099.59,2.586206896551724,Very High
CUST01821,118307.59999999999,29576.899999999998,4,2024-07-06,2024-09-24,81,2024-04-17,West Bengal,Referral,28,Other,118307.59999999999,1.081081081081081,High
CUST01822,87217.28000000001,29072.42666666667,3,2023-08-21,2024-07-28,343,2023-07-18,Tamil Nadu,Direct,65,M,87217.28000000001,0.24128686327077747,High
CUST01823,54960.98,18320.326666666668,3,2024-03-06,2024-07-14,131,2023-02-05,Rajasthan,Paid Search,30,M,54960.98,0.5590062111801243,Medium
CUST01824,116492.50999999998,58246.25499999999,2,2024-07-16,2024-09-26,73,2024-06-26,Rajasthan,Referral,49,F,116492.50999999998,0.5825242718446603,High
CUST01825,256263.84,51252.768,5,2023-11-18,2024-10-03,321,2023-11-10,Tamil Nadu,Email,21,M,256263.84,0.4273504273504274,Very High
CUST01831,25071.23,25071.23,1,2024-10-04,2024-10-04,1,2023-12-06,Karnataka,Organic,46,F,25071.23,0.9677419354838709,Low
CUST01832,220315.24,31473.605714285713,7,2023-02-03,2024-12-24,691,2023-01-29,Karnataka,Email,57,M,220315.24,0.2912621359223301,Very High
CUST01833,247402.92,123701.46,2,2024-11-21,2024-11-27,7,2024-03-04,Maharashtra,Organic,28,Other,247402.92,1.6216216216216215,Very High
CUST01834,8454.55,4227.275,2,2024-01-10,2024-12-10,336,2023-05-30,Karnataka,Social Media,28,Other,8454.55,0.1639344262295082,Very Low
CUST01835,74461.8,24820.600000000002,3,2024-11-17,2024-12-20,34,2024-11-04,Uttar Pradesh,Referral,50,F,74461.8,1.40625,Medium
CUST01836,282365.84,70591.46,4,2024-12-06,2024-12-26,21,2024-12-05,Karnataka,Direct,41,F,282365.84,2.3529411764705883,Very High
CUST01837,26787.72,13393.86,2,2024-05-14,2024-11-25,196,2024-04-19,Delhi,Paid Search,46,F,26787.72,0.26548672566371684,Low
CUST01838,4045.21,4045.21,1,2024-11-24,2024-11-24,1,2024-10-23,Maharashtra,Referral,39,F,4045.21,0.9677419354838709,Very Low
CUST01840,77106.9,77106.9,1,2024-09-14,2024-09-14,1,2024-07-07,West Bengal,Direct,60,M,77106.9,0.9677419354838709,High
CUST01842,253680.31999999998,50736.064,5,2023-08-27,2024-09-20,391,2023-03-27,West Bengal,Referral,51,Other,253680.31999999998,0.35629453681710216,Very High
CUST01843,87281.34,29093.78,3,2024-05-22,2024-09-07,109,2024-02-14,Gujarat,Referral,27,M,87281.34,0.6474820143884893,High
CUST01846,3262.02,3262.02,1,2024-03-27,2024-03-27,1,2023-06-06,Delhi,Direct,63,Other,3262.02,0.9677419354838709,Very Low
CUST01848,76218.93,38109.465,2,2023-12-12,2024-01-04,24,2023-09-19,Uttar Pradesh,Direct,38,F,76218.93,1.1111111111111112,Medium
CUST01849,425072.66,85014.53199999999,5,2023-10-19,2024-09-02,320,2023-10-09,Maharashtra,Email,57,M,425072.66,0.4285714285714286,Very High
CUST01853,13097.109999999999,13097.109999999999,1,2023-10-14,2023-10-14,1,2023-03-18,Gujarat,Direct,64,Other,13097.109999999999,0.9677419354838709,Very Low
CUST01856,74533.54,37266.77,2,2023-04-20,2023-06-16,58,2023-03-21,Maharashtra,Email,55,F,74533.54,0.6818181818181818,Medium
CUST01858,11504.14,5752.07,2,2024-09-17,2024-12-28,103,2024-08-28,Karnataka,Organic,41,F,11504.14,0.45112781954887216,Very Low
CUST01861,41509.08,41509.08,1,2024-09-30,2024-09-30,1,2024-06-04,Rajasthan,Paid Search,65,Other,41509.08,0.9677419354838709,Low
CUST01863,59790.16,59790.16,1,2024-12-21,2024-12-21,1,2024-09-02,Delhi,Email,65,M,59790.16,0.9677419354838709,Medium
CUST01865,71600.5,23866.833333333332,3,2024-05-09,2024-12-14,220,2024-01-04,Gujarat,Organic,27,Other,71600.5,0.36000000000000004,Medium
CUST01866,19549.39,6516.463333333333,3,2024-02-07,2024-05-30,114,2023-05-04,West Bengal,Organic,23,M,19549.39,0.625,Low
CUST01867,21622.82,21622.82,1,2024-10-11,2024-10-11,1,2024-09-18,West Bengal,Referral,31,F,21622.82,0.9677419354838709,Low
CUST01870,3163.65,3163.65,1,2024-03-01,2024-03-01,1,2024-01-03,West Bengal,Direct,49,Other,3163.65,0.9677419354838709,Very Low
CUST01871,70530.87,17632.7175,4,2023-01-28,2024-07-23,543,2023-01-03,West Bengal,Paid Search,50,M,70530.87,0.20942408376963348,Medium
CUST01877,76486.65,38243.325,2,2024-08-14,2024-12-11,120,2024-01-29,Delhi,Social Media,37,F,76486.65,0.4,Medium
CUST01878,5705.6,5705.6,1,2024-07-20,2024-07-20,1,2024-06-15,Uttar Pradesh,Referral,19,M,5705.6,0.9677419354838709,Very Low
CUST01879,17083.260000000002,8541.630000000001,2,2024-07-08,2024-10-14,99,2024-04-30,Delhi,Organic,37,F,17083.260000000002,0.46511627906976744,Low
CUST01883,117733.3,58866.65,2,2024-08-26,2024-12-02,99,2024-04-29,Rajasthan,Referral,48,Other,117733.3,0.46511627906976744,High
